X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8475230.22505651,5318868.76183981,2023/08/10 00:00:00+00,1245,1245,900 MADISON ST     ,Yes,From Building,LARCENY,43.0452950710001,-76.1342884759999,6070
-8472698.77664391,5316915.37251872,2023/02/22 00:00:00+00,0650,700,900 MEADOWBROOK DR     ,,Motor Vehicle,MV THEFT,43.0324696970001,-76.1115480879999,6071
-8482260.2524997,5320027.26512736,2023/09/13 00:00:00+00,0000,1417,900 MYRTLE ST     ,,From Motor Vehicle,LARCENY,43.052900193,-76.1974402869999,6072
-8478117.22280201,5321584.13742523,2023/04/09 00:00:00+00,0229,229,900 N CLINTON ST     ,,From Building,BURGLARY,43.063118967,-76.160222818,6073
-8478117.22280201,5321584.13742523,2023/07/07 00:00:00+00,1353,1353,900 N CLINTON ST   ,,Motor Vehicle,MV THEFT,43.063118967,-76.160222818,6074
-8477358.60451726,5320933.59705399,2023/03/31 00:00:00+00,1600,700,900 N STATE ST     ,,,BURGLARY,43.058849251,-76.1534080339999,6075
-8477358.60451726,5320933.59705399,2023/08/13 00:00:00+00,2345,30,900 N STATE ST     ,,Motor Vehicle,MV THEFT,43.058849251,-76.1534080339999,6076
-8475430.43549841,5321779.78714835,2023/11/27 00:00:00+00,0940,940,900 OAK ST     ,,All Other,LARCENY,43.0644030240001,-76.1360869969999,6077
-8477358.60451726,5320933.59705399,2023/03/19 00:00:00+00,1043,1043,900 N STATE ST     ,,Motor Vehicle,BURGLARY,43.058849251,-76.1534080339999,6078
-8477079.67538801,5321095.57260424,2023/05/02 00:00:00+00,1710,1710,900 N TOWNSEND ST     ,,All Other,LARCENY,43.059912379,-76.150902371,6079
-8479913.87452166,5319931.42458241,2023/05/22 00:00:00+00,0231,231,900 PARK AV   ,,From Building,BURGLARY,43.052271073,-76.176362415,6080
-8477079.67538801,5321095.57260424,2023/02/18 00:00:00+00,0230,230,900 N TOWNSEND ST     ,,,AGGRAVATED ASSAULT,43.059912379,-76.150902371,6081
-8479913.87452166,5319931.42458241,2023/06/17 00:00:00+00,0330,330,900 PARK AV   ,,From Building,BURGLARY,43.052271073,-76.176362415,6082
-8479913.87452166,5319931.42458241,2023/03/11 00:00:00+00,2346,2346,900 PARK AV   ,,,AGGRAVATED ASSAULT,43.052271073,-76.176362415,6083
-8479913.87452166,5319931.42458241,2023/04/08 00:00:00+00,0515,515,900 PARK AV   ,,,BURGLARY,43.052271073,-76.176362415,6084
-8475634.45195371,5318461.85734246,2023/05/04 00:00:00+00,1541,1544,700 IRVING AV   ,,Of Bicycle,LARCENY,43.042623678,-76.137919708,6085
-8479913.87452166,5319931.42458241,2023/04/02 00:00:00+00,0040,50,900 PARK AV   ,,Motor Vehicle,MV THEFT,43.052271073,-76.176362415,6086
-8479913.87452166,5319931.42458241,2023/01/08 00:00:00+00,1200,1330,900 PARK AV   ,,From Motor Vehicle,MV THEFT,43.052271073,-76.176362415,6087
-8476781.3781145,5322666.760587,2023/07/04 00:00:00+00,1700,1800,900 POND ST     ,,Of MV Parts/Accessories,LARCENY,43.0702239290001,-76.148222721,6088
-8476672.09432324,5321755.03558797,2023/08/15 00:00:00+00,1849,1849,900 PARK ST     ,Yes,,ROBBERY,43.06424058,-76.147241008,6089
-8476781.3781145,5322666.760587,2023/08/10 00:00:00+00,0208,208,900 POND ST     ,,Motor Vehicle,MV THEFT,43.0702239290001,-76.148222721,6090
-8476672.09432324,5321755.03558797,2023/11/02 00:00:00+00,1346,1346,900 PARK ST     ,,All Other,LARCENY,43.06424058,-76.147241008,6091
-8476781.3781145,5322666.760587,2023/09/12 00:00:00+00,0037,38,900 POND ST     ,Yes,,AGGRAVATED ASSAULT,43.0702239290001,-76.148222721,6092
-8476781.3781145,5322666.760587,2023/01/04 00:00:00+00,0635,635,900 POND ST     ,,All Other,LARCENY,43.0702239290001,-76.148222721,6093
-8476781.3781145,5322666.760587,2023/06/04 00:00:00+00,0450,500,900 POND ST     ,,From Motor Vehicle,LARCENY,43.0702239290001,-76.148222721,6094
-8476513.05461577,5318475.52252604,2023/07/11 00:00:00+00,1159,1200,900 S TOWNSEND ST     ,,From Building,LARCENY,43.042713394,-76.14581233,6095
-8476513.05461577,5318475.52252604,2023/09/18 00:00:00+00,0144,144,900 S TOWNSEND ST     ,Yes,,AGGRAVATED ASSAULT,43.042713394,-76.14581233,6096
-8476513.05461577,5318475.52252604,2023/07/11 00:00:00+00,1202,1202,900 S TOWNSEND ST     ,,,AGGRAVATED ASSAULT,43.042713394,-76.14581233,6097
-8476513.05461577,5318475.52252604,2023/05/21 00:00:00+00,1614,1614,900 S TOWNSEND ST     ,Yes,,AGGRAVATED ASSAULT,43.042713394,-76.14581233,6098
-8476714.87896765,5318469.9849226,2023/10/14 00:00:00+00,0215,1315,900 S STATE ST     ,,From Motor Vehicle,LARCENY,43.0426770380001,-76.147625349,6099
-8471398.25374215,5319094.44822435,2023/03/13 00:00:00+00,2230,730,900 SALT SPRINGS RD     ,,From Building,BURGLARY,43.0467766880001,-76.0998652919999,6100
-8476513.05461577,5318475.52252604,2023/05/28 00:00:00+00,1130,1130,900 S TOWNSEND ST     ,Yes,,BURGLARY,43.042713394,-76.14581233,6101
-8471398.25374215,5319094.44822435,2023/05/07 00:00:00+00,2000,1800,900 SALT SPRINGS RD     ,,From Building,BURGLARY,43.0467766880001,-76.0998652919999,6102
-8479612.37803731,5320712.19335723,2023/07/24 00:00:00+00,1600,700,900 SPENCER ST     ,,Motor Vehicle,MV THEFT,43.0573960360001,-76.173654026,6103
-8479612.37803731,5320712.19335723,2023/07/13 00:00:00+00,0152,1930,900 SPENCER ST     ,,Motor Vehicle,MV THEFT,43.0573960360001,-76.173654026,6104
-8479612.37803731,5320712.19335723,2023/08/04 00:00:00+00,1410,1410,900 SPENCER ST     ,,From Building,LARCENY,43.0573960360001,-76.173654026,6105
-8477559.35552661,5323407.45652881,2023/04/14 00:00:00+00,1105,1745,900 TURTLE ST     ,,From Mailbox,LARCENY,43.0750844410001,-76.155211411,6106
-8477629.8356811,5313192.49545504,2023/07/01 00:00:00+00,0000,1500,900 VALLEY DR     ,,All Other,LARCENY,43.008018969,-76.155844545,6107
-8478768.45429094,5320337.23555575,2023/01/23 00:00:00+00,1826,1826,900 W  BELDEN AV   ,,From Mailbox,LARCENY,43.054934868,-76.16607293,6108
-8478768.45429094,5320337.23555575,2023/10/03 00:00:00+00,0311,311,900 W BELDEN AV   ,,From Building,LARCENY,43.054934868,-76.16607293,6109
-8478768.45429094,5320337.23555575,2023/05/01 00:00:00+00,1900,2015,900 W BELDEN AV   ,,From Building,BURGLARY,43.054934868,-76.16607293,6110
-8475010.29403286,5318295.99791461,2023/11/21 00:00:00+00,1840,1841,900 WALNUT AV   ,,All Other,LARCENY,43.041534751,-76.1323128019999,6111
-8481835.83914869,5320297.33168028,2023/11/18 00:00:00+00,0223,223,900 WILLIS AV   ,,Motor Vehicle,MV THEFT,43.0546729390001,-76.193627717,6112
-8481835.83914869,5320297.33168028,2023/07/18 00:00:00+00,1730,530,900 WILLIS AV   ,Yes,Motor Vehicle,MV THEFT,43.0546729390001,-76.193627717,6113
-8472975.88102408,5317605.91543683,2023/09/18 00:00:00+00,0000,1720,900 WESTMORELAND AV   ,,All Other,LARCENY,43.037003903,-76.114037359,6114
-8481835.83914869,5320297.33168028,2023/06/09 00:00:00+00,2130,213,900 WILLIS AV   ,,Motor Vehicle,MV THEFT,43.0546729390001,-76.193627717,6115
-8481835.83914869,5320297.33168028,2023/04/27 00:00:00+00,2230,30,900 WILLIS AV   ,,,AGGRAVATED ASSAULT,43.0546729390001,-76.193627717,6116
-8472975.88102408,5317605.91543683,2023/11/26 00:00:00+00,0100,800,900 WESTMORELAND AV   ,,From Motor Vehicle,LARCENY,43.037003903,-76.114037359,6117
-8481835.83914869,5320297.33168028,2023/08/30 00:00:00+00,2200,637,900 WILLIS AV   ,,Motor Vehicle,MV THEFT,43.0546729390001,-76.193627717,6118
-8481835.83914869,5320297.33168028,2023/11/27 00:00:00+00,2100,1100,900 WILLIS AVE    ,,All Other,LARCENY,43.0546729390001,-76.193627717,6119
-8477978.6558621,5323875.22876257,2023/03/06 00:00:00+00,1600,330,900 WOLF ST     ,,Of MV Parts/Accessories,LARCENY,43.0781538050001,-76.15897805,6120
-8473055.76845477,5316755.66708235,2023/10/02 00:00:00+00,1730,800,MEADOWBROOK DR & FELLOWS AVE    ,,Motor Vehicle,MV THEFT,43.0314210000001,-76.1147549999999,6121
-8476712.42025405,5318705.81942618,2023/05/17 00:00:00+00,0900,612,800 S STATE ST     ,,Of MV Parts/Accessories,LARCENY,43.0442253420001,-76.147603262,6122
-8477219.22449978,5322743.65776707,2023/04/14 00:00:00+00,2340,2340,800 KIRKPATRICK ST   ,,,AGGRAVATED ASSAULT,43.070728553,-76.1521559619999,6123
-8476631.03001023,5321087.4006888,2023/10/18 00:00:00+00,0945,945,600 BUTTERNUT ST     ,,,ROBBERY,43.0598587430001,-76.1468721209999,6124
-8473867.55660186,5320637.58034402,2023/09/11 00:00:00+00,1420,1601,700 TEALL AVE    ,,,AGGRAVATED ASSAULT,43.056906295,-76.122047417,6125
-8477059.71257504,5322189.78817663,2023/08/20 00:00:00+00,1335,1700,600 CARBON ST     ,,All Other,LARCENY,43.0670937900001,-76.150723042,6126
-8477219.22449978,5322743.65776707,2023/12/10 00:00:00+00,2140,2140,800 KIRKPATRICK ST     ,,,AGGRAVATED ASSAULT,43.070728553,-76.1521559619999,6127
-8481394.06685892,5318834.86968001,2023/11/24 00:00:00+00,1800,839,700 TOMPKINS ST     ,,Motor Vehicle,MV THEFT,43.0450725680001,-76.189659209,6128
-8477059.71257504,5322189.78817663,2023/01/14 00:00:00+00,1341,1341,600 CARBON ST     ,,From Motor Vehicle,LARCENY,43.0670937900001,-76.150723042,6129
-8475897.48855586,5320549.27561854,2023/07/26 00:00:00+00,1100,1401,800 JAMES ST     ,,From Building,LARCENY,43.05632668,-76.140282606,6130
-8477732.64368362,5313466.56580548,2023/03/25 00:00:00+00,1003,1003,700 VALLEY DR     ,,,AGGRAVATED ASSAULT,43.009819312,-76.156768085,6131
-8476631.03001023,5321087.4006888,2023/06/19 00:00:00+00,1043,1043,600 BUTTERNUT ST     ,Yes,From Building,LARCENY,43.0598587430001,-76.1468721209999,6132
-8475634.45195371,5318461.85734246,2023/05/06 00:00:00+00,0355,740,700 IRVING AV   ,,From Motor Vehicle,LARCENY,43.042623678,-76.137919708,6133
-8479306.27326,5319305.73088179,2023/10/30 00:00:00+00,0214,214,800 ERIE BLVD W ,,From Building,BURGLARY,43.0481637130001,-76.17090424,6134
-8477732.64368362,5313466.56580548,2023/03/17 00:00:00+00,1230,1230,700 VALLEY DR     ,,,ROBBERY,43.009819312,-76.156768085,6135
-8475634.45195371,5318461.85734246,2023/10/16 00:00:00+00,2146,730,700 IRVING AV   ,,Motor Vehicle,MV THEFT,43.042623678,-76.137919708,6136
-8477059.71257504,5322189.78817663,2023/10/23 00:00:00+00,1500,1605,600 CARBON ST     ,,Motor Vehicle,MV THEFT,43.0670937900001,-76.150723042,6137
-8477219.22449978,5322743.65776707,2023/12/03 00:00:00+00,2255,2355,800 KIRKPATRICK ST     ,,All Other,LARCENY,43.070728553,-76.1521559619999,6138
-8481490.26804967,5319019.87905114,2023/12/09 00:00:00+00,2100,900,700 ULSTER ST     ,,Motor Vehicle,MV THEFT,43.0462871500001,-76.190523399,6139
-8476353.32194447,5320604.68697808,2023/10/05 00:00:00+00,1455,1455,600 CATHERINE ST     ,Yes,,AGGRAVATED ASSAULT,43.05669039,-76.1443774269999,6140
-8475634.45195371,5318461.85734246,2023/05/17 00:00:00+00,1302,1306,700 IRVING AV   ,,Of Bicycle,LARCENY,43.042623678,-76.137919708,6141
-8477219.22449978,5322743.65776707,2023/08/22 00:00:00+00,0544,544,800 KIRKPATRICK ST     ,,,AGGRAVATED ASSAULT,43.070728553,-76.1521559619999,6142
-8478771.28993233,5320921.69590909,2023/10/27 00:00:00+00,1800,2120,700 VAN RENSSELAER ST     ,,From Motor Vehicle,LARCENY,43.0587711370001,-76.166098403,6143
-8476353.32194447,5320604.68697808,2023/03/08 00:00:00+00,1457,1457,600 CATHERINE ST     ,,From Building,BURGLARY,43.05669039,-76.1443774269999,6144
-8475634.45195371,5318461.85734246,2023/07/07 00:00:00+00,1216,1216,700 IRVING AV   ,,From Motor Vehicle,LARCENY,43.042623678,-76.137919708,6145
-8477219.22449978,5322743.65776707,2023/08/14 00:00:00+00,1020,1020,800 KIRKPATRICK ST     ,,All Other,LARCENY,43.070728553,-76.1521559619999,6146
-8478771.28993233,5320921.69590909,2023/02/14 00:00:00+00,2035,2035,700 VAN RENSSELAER ST     ,,From Motor Vehicle,LARCENY,43.0587711370001,-76.166098403,6147
-8476353.32194447,5320604.68697808,2023/05/14 00:00:00+00,1212,1216,600 CATHERINE ST     ,Yes,,BURGLARY,43.05669039,-76.1443774269999,6148
-8475634.45195371,5318461.85734246,2023/05/19 00:00:00+00,0458,458,700 IRVING AV   ,,Motor Vehicle,MV THEFT,43.042623678,-76.137919708,6149
-8477219.22449978,5322743.65776707,2023/01/28 00:00:00+00,1200,1200,800 KIRKPATRICK ST     ,,All Other,LARCENY,43.070728553,-76.1521559619999,6150
-8478771.28993233,5320921.69590909,2023/01/20 00:00:00+00,1621,1621,700 VAN RENSSELAER ST     ,,Motor Vehicle,MV THEFT,43.0587711370001,-76.166098403,6151
-8476353.32194447,5320604.68697808,2023/05/12 00:00:00+00,2039,2039,600 CATHERINE ST     ,Yes,,AGGRAVATED ASSAULT,43.05669039,-76.1443774269999,6152
-8475634.45195371,5318461.85734246,2023/06/19 00:00:00+00,1532,1532,700 IRVING AV   ,Yes,,AGGRAVATED ASSAULT,43.042623678,-76.137919708,6153
-8477219.22449978,5322743.65776707,2023/09/09 00:00:00+00,1145,1145,800 KIRKPATRICK ST     ,,,AGGRAVATED ASSAULT,43.070728553,-76.1521559619999,6154
-8478771.28993233,5320921.69590909,2023/01/21 00:00:00+00,1049,1049,700 VAN RENSSELAER ST     ,,Of Bicycle,MV THEFT,43.0587711370001,-76.166098403,6155
-8476353.32194447,5320604.68697808,2023/07/20 00:00:00+00,1414,1414,600 CATHERINE ST   ,Yes,,AGGRAVATED ASSAULT,43.05669039,-76.1443774269999,6156
-8476353.32194447,5320604.68697808,2023/06/19 00:00:00+00,1818,1818,600 CATHERINE ST     ,,,AGGRAVATED ASSAULT,43.05669039,-76.1443774269999,6157
-8476353.32194447,5320604.68697808,2023/07/22 00:00:00+00,1903,1903,600 CATHERINE ST     ,,,AGGRAVATED ASSAULT,43.05669039,-76.1443774269999,6158
-8474781.60249924,5318128.03162574,2023/02/15 00:00:00+00,1034,1130,600 COMSTOCK        ,,From Building,LARCENY,43.0404319720001,-76.130258431,6159
-8476353.32194447,5320604.68697808,2023/01/04 00:00:00+00,1818,1818,600 CATHERINE ST     ,,From Mailbox,LARCENY,43.05669039,-76.1443774269999,6160
-8476353.32194447,5320604.68697808,2023/07/10 00:00:00+00,0100,300,600 CATHERINE ST     ,,All Other,LARCENY,43.05669039,-76.1443774269999,6161
-8474781.60249924,5318128.03162574,2023/03/10 00:00:00+00,2200,1600,600 COMSTOCK        ,,All Other,LARCENY,43.0404319720001,-76.130258431,6162
-8474781.60249924,5318128.03162574,2023/02/22 00:00:00+00,1800,1830,600 COMSTOCK        ,,From Building,LARCENY,43.0404319720001,-76.130258431,6163
-8474781.60249924,5318128.03162574,2023/10/05 00:00:00+00,1107,1120,600 COMSTOCK AV   ,,From Building,LARCENY,43.0404319720001,-76.130258431,6164
-8474781.60249924,5318128.03162574,2023/10/13 00:00:00+00,0830,900,600 COMSTOCK AV   ,,All Other,LARCENY,43.0404319720001,-76.130258431,6165
-8474781.60249924,5318128.03162574,2023/09/13 00:00:00+00,1640,1532,600 COMSTOCK AV   ,,All Other,LARCENY,43.0404319720001,-76.130258431,6166
-8474781.60249924,5318128.03162574,2023/08/15 00:00:00+00,1205,1320,600 COMSTOCK AV   ,,All Other,LARCENY,43.0404319720001,-76.130258431,6167
-8474781.60249924,5318128.03162574,2023/12/05 00:00:00+00,0013,13,600 COMSTOCK AV   ,,From Building,LARCENY,43.0404319720001,-76.130258431,6168
-8474781.60249924,5318128.03162574,2023/09/19 00:00:00+00,0101,103,600 COMSTOCK AV   ,,From Building,LARCENY,43.0404319720001,-76.130258431,6169
-8474781.60249924,5318128.03162574,2023/11/08 00:00:00+00,2002,2023,600 COMSTOCK AV   ,,All Other,LARCENY,43.0404319720001,-76.130258431,6170
-8479527.01257448,5316228.06127758,2023/09/14 00:00:00+00,0815,1415,600 CROSSETT ST     ,,All Other,LARCENY,43.0279563780001,-76.172887175,6171
-8477691.65139433,5322309.05295727,2023/09/24 00:00:00+00,1550,1555,600 DANFORTH ST     ,,Motor Vehicle,MV THEFT,43.067876482,-76.156399845,6172
-8475203.037052,5322182.99187381,2023/05/06 00:00:00+00,1230,653,600 DEWITT ST     ,,All Other,LARCENY,43.0670491880001,-76.134044242,6173
-8475203.037052,5322182.99187381,2023/07/05 00:00:00+00,1336,1336,600 DEWITT ST     ,Yes,,AGGRAVATED ASSAULT,43.0670491880001,-76.134044242,6174
-8475494.60216798,5324012.90944112,2023/11/09 00:00:00+00,1102,1102,600 DARLINGTON RD     ,,All Other,LARCENY,43.0790571900001,-76.136663416,6175
-8475656.1483451,5315955.63112657,2023/01/02 00:00:00+00,0855,855,600 E  COLVIN ST     ,,From Building,BURGLARY,43.0261673380001,-76.1381146099999,6176
-8476998.42763313,5321366.3183482,2023/12/25 00:00:00+00,0000,2208,600 E  DIVISION ST     ,,From Building,BURGLARY,43.0616893800001,-76.1501725099999,6177
-8476998.42763313,5321366.3183482,2023/10/16 00:00:00+00,1200,1200,600 E  DIVISION ST     ,,All Other,LARCENY,43.0616893800001,-76.1501725099999,6178
-8474703.13962407,5312272.51821213,2023/01/15 00:00:00+00,2211,2211,600 E  SENECA TPKE   ,,All Other,LARCENY,43.001975337,-76.129553587,6179
-8474703.13962407,5312272.51821213,2023/06/28 00:00:00+00,1800,1800,600 E  SENECA TPKE   ,,From Mailbox,LARCENY,43.001975337,-76.129553587,6180
-8475656.1483451,5315955.63112657,2023/04/15 00:00:00+00,2000,258,600 E COLVIN ST     ,,Motor Vehicle,MV THEFT,43.0261673380001,-76.1381146099999,6181
-8475656.1483451,5315955.63112657,2023/04/22 00:00:00+00,1800,1200,600 E COLVIN ST     ,Yes,Of MV Parts/Accessories,LARCENY,43.0261673380001,-76.1381146099999,6182
-8476998.42763313,5321366.3183482,2023/03/25 00:00:00+00,1300,1800,600 E DIVISION ST     ,,From Building,BURGLARY,43.0616893800001,-76.1501725099999,6183
-8476525.84466866,5320899.50055964,2023/03/16 00:00:00+00,0803,803,600 E LAUREL ST     ,Yes,Motor Vehicle,MV THEFT,43.0586254560001,-76.145927225,6184
-8474703.13962407,5312272.51821213,2023/08/07 00:00:00+00,1600,502,600 E SENECA TPKE   ,,Motor Vehicle,MV THEFT,43.001975337,-76.129553587,6185
-8476289.2968733,5319499.31128598,2023/04/18 00:00:00+00,0800,1600,600 E WASHINGTON ST     ,,Motor Vehicle,MV THEFT,43.049434499,-76.14380228,6186
-8478462.59731081,5319503.75133162,2023/09/05 00:00:00+00,0534,534,600 ERIE BLVD W ,,Motor Vehicle,MV THEFT,43.049463646,-76.1633253699999,6187
-8478861.87160386,5318534.80932916,2023/08/26 00:00:00+00,0755,804,600 GIFFORD ST     ,,All Other,LARCENY,43.043102628,-76.166912112,6188
-8478861.87160386,5318534.80932916,2023/06/09 00:00:00+00,1713,1713,600 GIFFORD ST     ,Yes,,AGGRAVATED ASSAULT,43.043102628,-76.166912112,6189
-8478861.87160386,5318534.80932916,2023/12/01 00:00:00+00,1707,1707,600 GIFFORD ST     ,Yes,,AGGRAVATED ASSAULT,43.043102628,-76.166912112,6190
-8478861.87160386,5318534.80932916,2023/12/06 00:00:00+00,1440,1002,600 GIFFORD ST     ,,All Other,LARCENY,43.043102628,-76.166912112,6191
-8478861.87160386,5318534.80932916,2023/09/20 00:00:00+00,1358,1358,600 GIFFORD ST     ,,,AGGRAVATED ASSAULT,43.043102628,-76.166912112,6192
-8478861.87160386,5318534.80932916,2023/04/23 00:00:00+00,1544,1544,600 GIFFORD ST     ,Yes,,AGGRAVATED ASSAULT,43.043102628,-76.166912112,6193
-8479117.10604554,5314990.14850737,2023/09/14 00:00:00+00,2100,800,600 GLENWOOD AV   ,,Motor Vehicle,MV THEFT,43.0198266250001,-76.1692049219999,6194
-8478345.84353644,5323600.90493616,2023/05/04 00:00:00+00,2210,442,600 HIAWATHA BLVD E ,,From Motor Vehicle,LARCENY,43.0763538030001,-76.162276553,6195
-8479715.05189985,5321692.11934393,2023/08/22 00:00:00+00,2224,2224,600 HIAWATHA BLVD W ,,,AGGRAVATED ASSAULT,43.0638276600001,-76.1745763609999,6196
-8479715.05189985,5321692.11934393,2023/04/17 00:00:00+00,0319,319,600 HIAWATHA BLVD W ,Yes,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,6197
-8479715.05189985,5321692.11934393,2023/06/19 00:00:00+00,0245,245,600 HIAWATHA BLVD W ,Yes,,AGGRAVATED ASSAULT,43.0638276600001,-76.1745763609999,6198
-8479715.05189985,5321692.11934393,2023/08/23 00:00:00+00,1431,1431,600 HIAWATHA BLVD W ,,All Other,LARCENY,43.0638276600001,-76.1745763609999,6199
-8473646.36132275,5321297.74263857,2023/02/02 00:00:00+00,1936,1936,600 HIXSON AV   ,,,ROBBERY,43.061239298,-76.120060386,6200
-8479715.05189985,5321692.11934393,2023/03/07 00:00:00+00,0358,358,600 HIAWATHA BLVD W ,,From Building,LARCENY,43.0638276600001,-76.1745763609999,6201
-8473646.36132275,5321297.74263857,2023/05/31 00:00:00+00,1324,1530,600 HIXSON AV   ,,,AGGRAVATED ASSAULT,43.061239298,-76.120060386,6202
-8473646.36132275,5321297.74263857,2023/06/25 00:00:00+00,0949,949,600 HIXSON AV   ,Yes,,AGGRAVATED ASSAULT,43.061239298,-76.120060386,6203
-8479715.05189985,5321692.11934393,2023/03/02 00:00:00+00,2150,2155,600 HIAWATHA BLVD W ,,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,6204
-8474984.86721401,5315063.38827651,2023/10/13 00:00:00+00,2100,2100,600 JAMESVILLE AV   ,,Motor Vehicle,MV THEFT,43.0203076430001,-76.1320843889999,6205
-8479715.05189985,5321692.11934393,2023/02/13 00:00:00+00,2300,2305,600 HIAWATHA BLVD W,,Motor Vehicle,MV THEFT,43.0638276600001,-76.1745763609999,6206
-8476388.72020671,5322284.39340222,2023/02/08 00:00:00+00,0000,1613,600 JOHN ST     ,,All Other,LARCENY,43.0677146510001,-76.1446954149999,6207
-8475529.78001762,5320282.72797302,2023/08/26 00:00:00+00,0143,143,600 LODI ST     ,,,BURGLARY,43.0545770800001,-76.1369794239999,6208
-8478203.76836277,5323045.51439448,2023/07/17 00:00:00+00,1931,1931,600 LEMOYNE AV   ,,Motor Vehicle,MV THEFT,43.072709393,-76.16100027,6209
-8478203.76836277,5323045.51439448,2023/12/20 00:00:00+00,1205,1205,600 LEMOYNE AVE    ,,All Other,LARCENY,43.072709393,-76.16100027,6210
-8475529.78001762,5320282.72797302,2023/05/15 00:00:00+00,0050,50,600 LODI ST     ,Yes,All Other,LARCENY,43.0545770800001,-76.1369794239999,6211
-8478203.76836277,5323045.51439448,2023/12/20 00:00:00+00,1348,1150,600 LEMOYNE AVE    ,,All Other,LARCENY,43.072709393,-76.16100027,6212
-8476102.38265401,5318879.70469721,2023/10/10 00:00:00+00,2346,2346,600 MADISON ST     ,,Motor Vehicle,MV THEFT,43.045366911,-76.1421232009999,6213
-8475094.46603943,5322823.64080767,2023/11/25 00:00:00+00,2130,2330,600 MERTENS AV   ,,Motor Vehicle,BURGLARY,43.071253423,-76.133068932,6214
-8478869.05204497,5318943.65410433,2023/11/27 00:00:00+00,1200,848,600 MARCELLUS ST     ,,All Other,LARCENY,43.0457867380001,-76.166976615,6215
-8477499.06110554,5316987.00592236,2023/05/20 00:00:00+00,2030,1118,600 MIDLAND AV   ,,From Building,BURGLARY,43.0329400680001,-76.154669777,6216
-8477499.06110554,5316987.00592236,2023/05/19 00:00:00+00,0921,921,600 MIDLAND AV   ,Yes,,AGGRAVATED ASSAULT,43.0329400680001,-76.154669777,6217
